patch_id,label,type
patch12972_aug_1271,1,positive_aug
patch5150_aug_5007,1,positive_aug
patch12464_aug_3704,1,positive_aug
patch9200_aug_4972,1,positive_aug
7573,1,positive
patch890_aug_5721,1,positive_aug
4728,0,negative
patch2727_aug_1912,0,negative_aug
patch4192_aug_4393,0,negative_aug
patch3805_aug_7959,1,positive_aug
patch12365_aug_5403,1,positive_aug
patch702_aug_6658,0,negative_aug
6890,1,positive
13457,1,positive
patch3972_aug_3657,1,positive_aug
9664,1,positive
patch4393_aug_3563,1,positive_aug
patch2431_aug_380,0,negative_aug
patch11286_aug_6239,1,positive_aug
patch4981_aug_6015,1,positive_aug
patch1170_aug_3765,0,negative_aug
13357,1,positive
patch4010_aug_4210,0,negative_aug
patch4535_aug_5309,1,positive_aug
patch11_aug_124,1,positive_aug
7337,1,positive
patch4148_aug_6993,0,negative_aug
12122,1,positive
patch5339_aug_2274,0,negative_aug
patch7878_aug_4698,1,positive_aug
patch13223_aug_4436,1,positive_aug
patch5787_aug_4425,0,negative_aug
patch5781_aug_5755,0,negative_aug
879,1,positive
patch5437_aug_4711,0,negative_aug
9944,1,positive
patch7381_aug_6728,1,positive_aug
3905,1,positive
6491,1,positive
patch9700_aug_7971,1,positive_aug
3657,1,positive
8062,1,positive
patch11738_aug_5649,1,positive_aug
647,0,negative
1137,0,negative
9052,1,positive
5939,0,negative
7485,1,positive
patch5476_aug_4077,0,negative_aug
patch10002_aug_2544,1,positive_aug
2035,1,positive
patch2847_aug_4238,1,positive_aug
patch13446_aug_5606,1,positive_aug
patch685_aug_84,1,positive_aug
patch5250_aug_5561,1,positive_aug
3184,0,negative
patch543_aug_4530,1,positive_aug
394,1,positive
9770,1,positive
12445,1,positive
patch5917_aug_7270,0,negative_aug
2624,1,positive
171,1,positive
patch4172_aug_7256,0,negative_aug
826,1,positive
patch4870_aug_7179,0,negative_aug
patch4747_aug_1841,0,negative_aug
7370,1,positive
13542,1,positive
2456,1,positive
patch5669_aug_2418,1,positive_aug
patch214_aug_2898,1,positive_aug
2884,0,negative
patch1647_aug_6511,1,positive_aug
3102,1,positive
patch5703_aug_187,0,negative_aug
patch9135_aug_5299,1,positive_aug
patch9224_aug_1006,1,positive_aug
1141,1,positive
patch4732_aug_1811,0,negative_aug
5374,0,negative
9626,1,positive
patch72_aug_6593,0,negative_aug
patch5339_aug_2064,1,positive_aug
2181,0,negative
patch1475_aug_2326,0,negative_aug
patch2217_aug_4176,0,negative_aug
patch10620_aug_1294,1,positive_aug
957,1,positive
1549,0,negative
953,1,positive
patch504_aug_6207,1,positive_aug
patch2545_aug_5260,0,negative_aug
38,0,negative
patch11960_aug_956,1,positive_aug
patch1933_aug_1875,0,negative_aug
patch3802_aug_3409,0,negative_aug
5121,1,positive
patch3450_aug_753,1,positive_aug
patch12945_aug_4029,1,positive_aug
patch1662_aug_588,0,negative_aug
patch9517_aug_1103,1,positive_aug
2163,1,positive
3040,0,negative
patch1466_aug_6911,1,positive_aug
patch13354_aug_4097,1,positive_aug
2086,1,positive
1973,0,negative
3021,0,negative
patch5273_aug_7318,0,negative_aug
4080,1,positive
2405,0,negative
patch3070_aug_2768,0,negative_aug
patch13324_aug_68,1,positive_aug
11651,1,positive
5785,0,negative
patch11151_aug_3284,1,positive_aug
patch5647_aug_713,1,positive_aug
patch5945_aug_2180,1,positive_aug
4291,1,positive
patch245_aug_2638,0,negative_aug
1263,1,positive
patch5090_aug_5333,0,negative_aug
12326,1,positive
patch3106_aug_1887,1,positive_aug
6765,1,positive
7582,1,positive
5045,0,negative
5575,1,positive
2974,0,negative
patch4383_aug_3164,0,negative_aug
8496,1,positive
patch1698_aug_2153,0,negative_aug
patch2716_aug_3884,0,negative_aug
4063,0,negative
patch424_aug_4490,0,negative_aug
7554,1,positive
1005,1,positive
patch13555_aug_7543,1,positive_aug
3714,0,negative
9077,1,positive
3290,1,positive
patch3048_aug_4728,0,negative_aug
patch12851_aug_3373,1,positive_aug
patch9481_aug_3851,1,positive_aug
patch4638_aug_178,0,negative_aug
5194,0,negative
patch4568_aug_5511,1,positive_aug
7424,1,positive
patch10283_aug_4183,1,positive_aug
12387,1,positive
13178,1,positive
7178,1,positive
patch5814_aug_4087,0,negative_aug
1811,0,negative
patch198_aug_5135,0,negative_aug
patch5206_aug_5520,0,negative_aug
patch5927_aug_6331,0,negative_aug
4812,0,negative
6549,1,positive
5474,1,positive
patch1023_aug_1780,0,negative_aug
patch4933_aug_4581,1,positive_aug
3033,0,negative
5381,0,negative
patch4755_aug_4187,0,negative_aug
6311,1,positive
1402,1,positive
1627,0,negative
9279,1,positive
patch7112_aug_5241,1,positive_aug
patch2092_aug_6803,0,negative_aug
1179,0,negative
patch1557_aug_6499,0,negative_aug
patch295_aug_4924,0,negative_aug
3485,0,negative
patch12769_aug_1855,1,positive_aug
patch5381_aug_5875,0,negative_aug
1428,0,negative
patch4790_aug_1149,1,positive_aug
920,0,negative
2917,0,negative
patch4085_aug_7510,0,negative_aug
patch780_aug_4862,1,positive_aug
patch10160_aug_3606,1,positive_aug
3357,1,positive
3507,1,positive
patch7387_aug_2027,1,positive_aug
624,1,positive
2882,0,negative
3368,1,positive
patch12642_aug_5028,1,positive_aug
patch627_aug_1307,1,positive_aug
patch2729_aug_3058,1,positive_aug
10230,1,positive
patch6283_aug_6100,1,positive_aug
6190,0,negative
patch2002_aug_2302,0,negative_aug
6323,1,positive
patch2711_aug_7375,0,negative_aug
patch11317_aug_7195,1,positive_aug
2814,1,positive
patch3883_aug_4420,1,positive_aug
patch9757_aug_6763,1,positive_aug
1311,1,positive
1303,0,negative
5547,0,negative
patch10568_aug_6909,1,positive_aug
3248,0,negative
patch2592_aug_7225,1,positive_aug
patch10656_aug_1998,1,positive_aug
patch12035_aug_2357,1,positive_aug
patch3138_aug_1482,0,negative_aug
patch4876_aug_3070,1,positive_aug
6489,1,positive
patch3131_aug_691,0,negative_aug
11321,1,positive
patch1575_aug_3266,0,negative_aug
patch5706_aug_379,0,negative_aug
patch761_aug_2736,1,positive_aug
patch13209_aug_3313,1,positive_aug
patch13243_aug_3728,1,positive_aug
4270,0,negative
patch2162_aug_6047,0,negative_aug
3393,1,positive
4472,0,negative
3805,1,positive
275,0,negative
patch1783_aug_679,1,positive_aug
patch3477_aug_7297,0,negative_aug
12294,1,positive
795,0,negative
132,0,negative
2234,1,positive
12859,1,positive
9361,1,positive
patch6324_aug_3885,1,positive_aug
patch2818_aug_4824,1,positive_aug
patch3990_aug_2284,0,negative_aug
patch1665_aug_5173,0,negative_aug
1940,0,negative
5594,0,negative
patch177_aug_7673,1,positive_aug
2572,1,positive
3284,1,positive
patch969_aug_1914,0,negative_aug
5279,1,positive
patch2282_aug_6948,1,positive_aug
136,1,positive
patch5019_aug_4271,1,positive_aug
10129,1,positive
patch2184_aug_7538,0,negative_aug
9435,1,positive
patch5568_aug_2668,1,positive_aug
patch1942_aug_6847,0,negative_aug
3955,1,positive
patch1790_aug_6925,0,negative_aug
3502,1,positive
8308,1,positive
patch4440_aug_2197,1,positive_aug
patch2555_aug_5631,0,negative_aug
8225,1,positive
4767,1,positive
patch2270_aug_7581,1,positive_aug
8602,1,positive
11229,1,positive
patch2527_aug_3604,0,negative_aug
patch7840_aug_7539,1,positive_aug
patch10382_aug_222,1,positive_aug
2436,0,negative
patch3303_aug_4618,1,positive_aug
4712,1,positive
7762,1,positive
patch4765_aug_3046,1,positive_aug
patch10836_aug_2115,1,positive_aug
patch3971_aug_6989,0,negative_aug
1027,1,positive
19,0,negative
1274,1,positive
11773,1,positive
patch2617_aug_7035,0,negative_aug
patch10751_aug_2799,1,positive_aug
patch1926_aug_5445,0,negative_aug
patch1741_aug_3770,1,positive_aug
patch8620_aug_6440,1,positive_aug
patch684_aug_1869,0,negative_aug
11308,1,positive
2734,1,positive
10156,1,positive
patch3670_aug_638,0,negative_aug
patch46_aug_3811,1,positive_aug
3529,1,positive
patch5776_aug_6519,1,positive_aug
6901,1,positive
532,1,positive
13002,1,positive
patch4668_aug_1182,1,positive_aug
6543,1,positive
2463,0,negative
patch4096_aug_4186,0,negative_aug
13475,1,positive
patch736_aug_2107,0,negative_aug
patch1726_aug_7629,0,negative_aug
patch2980_aug_3757,1,positive_aug
8335,1,positive
patch2979_aug_3922,0,negative_aug
4612,1,positive
2362,1,positive
patch4366_aug_3687,0,negative_aug
patch13348_aug_7117,1,positive_aug
12283,1,positive
3673,0,negative
patch3306_aug_4935,0,negative_aug
patch10614_aug_1478,1,positive_aug
patch8591_aug_6876,1,positive_aug
patch157_aug_4003,0,negative_aug
11859,1,positive
2355,0,negative
patch2788_aug_5610,0,negative_aug
8781,1,positive
patch5501_aug_3426,0,negative_aug
2534,0,negative
patch4255_aug_1046,0,negative_aug
patch3179_aug_2883,0,negative_aug
11511,1,positive
3231,0,negative
13102,1,positive
patch8917_aug_4679,1,positive_aug
11753,1,positive
patch3604_aug_4699,0,negative_aug
5630,1,positive
7266,1,positive
patch6215_aug_4610,1,positive_aug
patch5063_aug_5009,1,positive_aug
patch12583_aug_1672,1,positive_aug
9140,1,positive
patch3405_aug_2463,1,positive_aug
9898,1,positive
4124,1,positive
patch4258_aug_4288,0,negative_aug
7694,1,positive
patch7217_aug_982,1,positive_aug
patch3159_aug_3101,0,negative_aug
874,1,positive
patch8790_aug_7601,1,positive_aug
patch589_aug_6155,1,positive_aug
patch5678_aug_622,1,positive_aug
9780,1,positive
12730,1,positive
3303,1,positive
3185,0,negative
12030,1,positive
4698,0,negative
9906,1,positive
2631,1,positive
6068,0,negative
7761,1,positive
1227,1,positive
1404,0,negative
5781,0,negative
12123,1,positive
patch4385_aug_2748,0,negative_aug
patch2617_aug_45,1,positive_aug
patch2562_aug_568,0,negative_aug
11606,1,positive
patch8947_aug_3608,1,positive_aug
4500,0,negative
patch3049_aug_559,0,negative_aug
6198,1,positive
patch2458_aug_1737,0,negative_aug
6185,0,negative
patch591_aug_3086,0,negative_aug
patch11369_aug_4488,1,positive_aug
patch3032_aug_7458,0,negative_aug
patch6084_aug_3427,1,positive_aug
4803,1,positive
patch7041_aug_4624,1,positive_aug
patch4809_aug_5948,1,positive_aug
patch5253_aug_4659,0,negative_aug
patch4473_aug_8091,1,positive_aug
patch957_aug_2467,0,negative_aug
patch3845_aug_7117,0,negative_aug
7430,1,positive
8491,1,positive
patch5259_aug_5211,0,negative_aug
3002,1,positive
5568,0,negative
4510,1,positive
12543,1,positive
2691,0,negative
patch5720_aug_1320,0,negative_aug
patch3829_aug_1925,0,negative_aug
patch1232_aug_400,0,negative_aug
patch4975_aug_2154,0,negative_aug
patch1266_aug_2385,0,negative_aug
patch2396_aug_7338,0,negative_aug
4677,0,negative
12508,1,positive
3970,0,negative
10279,1,positive
patch2263_aug_7640,0,negative_aug
patch3815_aug_1476,0,negative_aug
patch8676_aug_941,1,positive_aug
5351,0,negative
4960,0,negative
patch12386_aug_5404,1,positive_aug
2856,1,positive
patch6915_aug_1236,1,positive_aug
patch5947_aug_1867,0,negative_aug
patch5458_aug_6852,0,negative_aug
11207,1,positive
13516,1,positive
1242,0,negative
patch5307_aug_4114,0,negative_aug
patch13099_aug_4814,1,positive_aug
patch3297_aug_1285,0,negative_aug
12440,1,positive
patch5493_aug_2140,0,negative_aug
11216,1,positive
6507,1,positive
patch4853_aug_3601,0,negative_aug
2967,1,positive
patch13168_aug_6721,1,positive_aug
2970,0,negative
patch1361_aug_2049,1,positive_aug
patch12940_aug_1324,1,positive_aug
patch9366_aug_3659,1,positive_aug
3299,1,positive
patch1260_aug_4722,0,negative_aug
patch778_aug_1932,1,positive_aug
5684,0,negative
4764,0,negative
2563,1,positive
patch11141_aug_1053,1,positive_aug
patch3076_aug_291,0,negative_aug
patch2714_aug_4779,0,negative_aug
6570,1,positive
5051,1,positive
patch4241_aug_6114,0,negative_aug
5400,0,negative
patch11794_aug_3538,1,positive_aug
patch2068_aug_3343,0,negative_aug
23,1,positive
8122,1,positive
12370,1,positive
patch12625_aug_1300,1,positive_aug
patch4558_aug_5790,1,positive_aug
patch9870_aug_2157,1,positive_aug
patch4742_aug_3790,0,negative_aug
3753,0,negative
patch13318_aug_4175,1,positive_aug
patch5989_aug_7066,0,negative_aug
9667,1,positive
patch6145_aug_1349,0,negative_aug
patch5862_aug_3124,0,negative_aug
patch4278_aug_1720,0,negative_aug
patch5340_aug_592,1,positive_aug
patch10263_aug_7822,1,positive_aug
patch6295_aug_3567,1,positive_aug
patch9446_aug_6071,1,positive_aug
12811,1,positive
patch1766_aug_2227,0,negative_aug
2730,1,positive
360,0,negative
patch8463_aug_4527,1,positive_aug
patch10334_aug_7448,1,positive_aug
patch13222_aug_6905,1,positive_aug
10597,1,positive
3430,0,negative
patch1924_aug_6055,0,negative_aug
patch2133_aug_1390,1,positive_aug
patch9622_aug_6409,1,positive_aug
758,1,positive
3754,0,negative
1501,0,negative
patch9915_aug_7014,1,positive_aug
patch511_aug_5120,0,negative_aug
patch4666_aug_7065,1,positive_aug
1766,1,positive
1070,0,negative
9392,1,positive
patch2557_aug_5234,1,positive_aug
patch2025_aug_3221,0,negative_aug
10342,1,positive
6152,1,positive
10954,1,positive
patch5416_aug_8066,1,positive_aug
1457,0,negative
10742,1,positive
11625,1,positive
patch228_aug_7469,0,negative_aug
6115,1,positive
patch9809_aug_6384,1,positive_aug
640,1,positive
892,0,negative
patch5097_aug_4046,1,positive_aug
patch10995_aug_2308,1,positive_aug
patch3544_aug_6557,0,negative_aug
patch5834_aug_3114,1,positive_aug
patch1915_aug_417,0,negative_aug
patch3339_aug_4893,0,negative_aug
3642,0,negative
12867,1,positive
5631,0,negative
patch3405_aug_4256,0,negative_aug
6321,1,positive
3289,0,negative
patch7390_aug_6411,1,positive_aug
patch5956_aug_3402,0,negative_aug
1221,0,negative
patch3403_aug_6903,0,negative_aug
patch2029_aug_4675,0,negative_aug
12225,1,positive
3732,0,negative
patch9818_aug_2990,1,positive_aug
patch2346_aug_4053,0,negative_aug
patch2006_aug_5489,0,negative_aug
patch408_aug_4566,0,negative_aug
264,0,negative
patch2921_aug_318,0,negative_aug
2820,1,positive
6773,1,positive
patch5603_aug_2909,0,negative_aug
patch5348_aug_6203,1,positive_aug
6144,0,negative
patch3347_aug_4525,0,negative_aug
5861,1,positive
patch1736_aug_7597,0,negative_aug
10309,1,positive
patch11925_aug_2759,1,positive_aug
patch10428_aug_1026,1,positive_aug
patch203_aug_4216,0,negative_aug
patch6395_aug_4850,1,positive_aug
patch332_aug_715,0,negative_aug
patch5709_aug_1572,1,positive_aug
144,1,positive
patch2408_aug_2270,0,negative_aug
patch6037_aug_6686,0,negative_aug
9121,1,positive
5471,0,negative
patch6521_aug_5854,1,positive_aug
patch145_aug_4319,0,negative_aug
3427,1,positive
patch7629_aug_7757,1,positive_aug
1293,1,positive
patch12354_aug_3665,1,positive_aug
patch1462_aug_1277,0,negative_aug
patch6903_aug_6249,1,positive_aug
6734,1,positive
patch3711_aug_4372,1,positive_aug
patch13426_aug_7211,1,positive_aug
patch294_aug_230,0,negative_aug
3793,0,negative
11333,1,positive
patch5723_aug_6108,0,negative_aug
patch2289_aug_56,0,negative_aug
patch4977_aug_7163,1,positive_aug
patch9254_aug_7642,1,positive_aug
2416,0,negative
438,1,positive
patch496_aug_3508,1,positive_aug
patch548_aug_1057,0,negative_aug
1651,1,positive
patch1136_aug_6391,1,positive_aug
12293,1,positive
6002,0,negative
11200,1,positive
patch11625_aug_4792,1,positive_aug
10063,1,positive
101,0,negative
2989,0,negative
9552,1,positive
12571,1,positive
12177,1,positive
patch4207_aug_307,0,negative_aug
707,1,positive
4758,0,negative
1633,1,positive
3922,0,negative
patch8968_aug_8031,1,positive_aug
7359,1,positive
patch2341_aug_518,0,negative_aug
598,0,negative
patch13539_aug_4827,1,positive_aug
patch4174_aug_5486,0,negative_aug
1847,0,negative
852,0,negative
patch2696_aug_4937,0,negative_aug
5720,0,negative
patch13262_aug_300,1,positive_aug
7854,1,positive
3211,1,positive
patch5492_aug_4899,0,negative_aug
1034,0,negative
patch3717_aug_5777,1,positive_aug
patch5914_aug_7780,1,positive_aug
patch3551_aug_1528,0,negative_aug
patch261_aug_5017,0,negative_aug
4901,1,positive
patch2389_aug_317,0,negative_aug
3079,1,positive
patch1228_aug_7952,1,positive_aug
1003,0,negative
13485,1,positive
patch5572_aug_1430,1,positive_aug
10231,1,positive
patch4329_aug_1824,1,positive_aug
patch1474_aug_1394,0,negative_aug
patch5762_aug_3474,0,negative_aug
11406,1,positive
2555,0,negative
patch5043_aug_4361,0,negative_aug
patch3961_aug_2374,1,positive_aug
7167,1,positive
1614,1,positive
patch3688_aug_3881,0,negative_aug
8814,1,positive
3758,0,negative
3630,0,negative
7166,1,positive
5448,0,negative
10359,1,positive
patch4039_aug_1455,0,negative_aug
1948,0,negative
6930,1,positive
patch3685_aug_4613,0,negative_aug
patch7977_aug_1193,1,positive_aug
1644,1,positive
patch2544_aug_2121,0,negative_aug
patch5761_aug_2948,1,positive_aug
4416,0,negative
patch3399_aug_3258,1,positive_aug
patch3378_aug_606,1,positive_aug
12146,1,positive
2317,1,positive
6160,0,negative
6548,1,positive
4464,0,negative
patch1124_aug_5531,0,negative_aug
patch12687_aug_1405,1,positive_aug
6887,1,positive
patch7191_aug_6241,1,positive_aug
8878,1,positive
patch5963_aug_3586,0,negative_aug
patch13466_aug_5478,1,positive_aug
4607,0,negative
1795,1,positive
patch12321_aug_7973,1,positive_aug
1582,0,negative
2562,0,negative
10253,1,positive
13143,1,positive
2673,1,positive
12623,1,positive
8865,1,positive
693,0,negative
11761,1,positive
10281,1,positive
patch74_aug_2471,0,negative_aug
951,1,positive
patch9175_aug_5271,1,positive_aug
3542,1,positive
11736,1,positive
7935,1,positive
patch2537_aug_6020,1,positive_aug
9249,1,positive
228,0,negative
patch1031_aug_5068,1,positive_aug
patch2868_aug_2100,0,negative_aug
8396,1,positive
4593,0,negative
patch10205_aug_1238,1,positive_aug
6628,1,positive
621,1,positive
patch9508_aug_5186,1,positive_aug
patch237_aug_5409,0,negative_aug
patch1496_aug_5778,0,negative_aug
patch8886_aug_7914,1,positive_aug
5646,0,negative
944,0,negative
patch12437_aug_3745,1,positive_aug
patch11408_aug_7122,1,positive_aug
12568,1,positive
11220,1,positive
2629,0,negative
patch3523_aug_3968,0,negative_aug
patch12551_aug_1502,1,positive_aug
patch10381_aug_7328,1,positive_aug
4683,0,negative
5342,0,negative
3291,0,negative
4590,0,negative
patch1450_aug_2190,0,negative_aug
789,0,negative
9346,1,positive
2068,1,positive
patch641_aug_7583,0,negative_aug
6756,1,positive
patch3590_aug_1621,0,negative_aug
patch1227_aug_7684,1,positive_aug
10360,1,positive
patch721_aug_2208,1,positive_aug
patch2726_aug_2622,1,positive_aug
11199,1,positive
3321,0,negative
patch4864_aug_5149,0,negative_aug
patch4221_aug_4448,0,negative_aug
patch4476_aug_5890,1,positive_aug
patch1548_aug_2894,0,negative_aug
patch5077_aug_327,0,negative_aug
5293,1,positive
patch7559_aug_5630,1,positive_aug
1473,1,positive
11301,1,positive
patch2290_aug_5939,0,negative_aug
3382,0,negative
patch8929_aug_72,1,positive_aug
patch6028_aug_5054,0,negative_aug
patch9249_aug_7374,1,positive_aug
777,0,negative
5931,1,positive
290,0,negative
patch3993_aug_4667,1,positive_aug
patch43_aug_4034,0,negative_aug
patch8477_aug_5848,1,positive_aug
13382,1,positive
5033,1,positive
1563,0,negative
patch1903_aug_3511,1,positive_aug
2233,0,negative
patch3657_aug_5726,0,negative_aug
11223,1,positive
13464,1,positive
7598,1,positive
6060,0,negative
patch1183_aug_2093,0,negative_aug
9289,1,positive
4114,0,negative
4183,1,positive
patch1305_aug_1036,0,negative_aug
10154,1,positive
patch10217_aug_4673,1,positive_aug
patch3376_aug_7510,1,positive_aug
931,0,negative
patch12529_aug_3106,1,positive_aug
12765,1,positive
patch5712_aug_1664,0,negative_aug
1213,1,positive
3077,0,negative
10851,1,positive
12081,1,positive
